geo_point,geo_shape,suburb_id,latitude,street_no,str_name,address_pnt,easting,northing,gisid,longitude,suburb,street_id,add_comp,missing_street_number_flag,missing_street_name_flag,missing_suburb_flag,missing_suburb_id_flag,address_completeness
"-37.834917227226, 144.97709636846","{""coordinates"": [144.97709636846, -37.834917227226], ""type"": ""Point""}",591,-37.83491723,50,Bromby Street,50 Bromby Street  Melbourne,321987.82511693,5810572.98551246,48082,144.97709637,Melbourne,466,,False,False,False,False,Complete
"-37.806310592004, 144.96528979473","{""coordinates"": [144.96528979473, -37.806310592004], ""type"": ""Point""}",585,-37.80631059,22,Orr Street,22 Orr Street  Carlton,320879.60334853,5813724.77749543,12322,144.9652898,Carlton,948,,False,False,False,False,Complete
"-37.820555484731, 144.968492260625","{""coordinates"": [144.968492260625, -37.820555484731], ""type"": ""Point""}",596,-37.82055549,44,St Kilda Road,44 St Kilda Road  Southbank,321195.92962009,5812150.21375783,15110,144.96849226,Southbank,1056,,False,False,False,False,Complete
"-37.826040191513, 144.970102780645","{""coordinates"": [144.970102780645, -37.826040191513], ""type"": ""Point""}",596,-37.82604019,14,Wadey Street,14 Wadey Street  Southbank,321350.9233309,5811544.6792159,18289,144.97010278,Southbank,1353,,False,False,False,False,Complete
"-37.81040524609, 144.965482140197","{""coordinates"": [144.965482140197, -37.81040524609], ""type"": ""Point""}",591,-37.81040525,19,QV Terrace,19 QV Terrace  Melbourne,320906.43248331,5813270.77889079,41792,144.96548214,Melbourne,117918,,False,False,False,False,Complete
"-37.797086186479, 144.970942858406","{""coordinates"": [144.970942858406, -37.797086186479], ""type"": ""Point""}",585,-37.79708619,11,Casamento Place,11 Casamento Place  Carlton,321355.08056531,5814759.19499269,13253,144.97094286,Carlton,117731,,False,False,False,False,Complete
"-37.808813305257, 144.94921099255","{""coordinates"": [144.94921099255, -37.808813305257], ""type"": ""Point""}",597,-37.80881331,494,Spencer Street,494 Spencer Street  West Melbourne,319470.093105,5813416.10955787,30020,144.94921099,West Melbourne,1086,,False,False,False,False,Complete
"-37.81989888191, 144.94123108978","{""coordinates"": [144.94123108978, -37.81989888191], ""type"": ""Point""}",599,-37.81989888,,Victoria Harbour Promenade,"Dock 4, Site Office Victoria Harbour Promenade  Docklands",318794.66254081,5812170.52978557,45799,144.94123109,Docklands,119527,"Dock 4, Site Office",True,False,False,False,Partial
"-37.803333824485, 144.945921629779","{""coordinates"": [144.945921629779, -37.803333824485], ""type"": ""Point""}",592,-37.80333382,7,Elm Place,7 Elm Place  North Melbourne,319167.1330931,5814017.78516748,55477,144.94592163,North Melbourne,1245,,False,False,False,False,Complete
"-37.794212283359, 144.918271762793","{""coordinates"": [144.918271762793, -37.794212283359], ""type"": ""Point""}",590,-37.79421228,6,Speakmen Street,6 Speakmen Street  Kensington,316710.13256064,5814976.09238474,58994,144.91827176,Kensington,1435,,False,False,False,False,Complete
"-37.80307943997, 144.957178240505","{""coordinates"": [144.957178240505, -37.80307943997], ""type"": ""Point""}",591,-37.80307944,98,O'connell Street,98 O'connell Street  Melbourne,320157.60871249,5814067.7418343,58500,144.95717824,Melbourne,939,,False,False,False,False,Complete
"-37.797225784217, 144.96942689811","{""coordinates"": [144.96942689811, -37.797225784217], ""type"": ""Point""}",585,-37.79722578,156,Elgin Street,156 Elgin Street  Carlton,321221.93302512,5814740.80496843,10286,144.9694269,Carlton,598,,False,False,False,False,Complete
"-37.801131574725, 144.969204628845","{""coordinates"": [144.969204628845, -37.801131574725], ""type"": ""Point""}",585,-37.80113157,13,Grattan Street,13 Grattan Street  Carlton,321211.78081469,5814306.97061282,9032,144.96920463,Carlton,674,,False,False,False,False,Complete
"-37.804646533918, 144.962693394837","{""coordinates"": [144.962693394837, -37.804646533918], ""type"": ""Point""}",585,-37.80464653,183,Queensberry Street,183 Queensberry Street  Carlton,320646.98541782,5813904.44988683,11693,144.9626934,Carlton,1008,,False,False,False,False,Complete
"-37.806656926154, 144.965089169876","{""coordinates"": [144.965089169876, -37.806656926154], ""type"": ""Point""}",585,-37.80665693,3,Orr Street,3 Orr Street  Carlton,320862.77704435,5813685.96146859,12312,144.96508917,Carlton,948,,False,False,False,False,Complete
"-37.821087785102, 144.954454650385","{""coordinates"": [144.954454650385, -37.821087785102], ""type"": ""Point""}",599,-37.82108779,596,Flinders Street,596 Flinders Street  Docklands,319961.56565094,5812064.17685521,1270,144.95445465,Docklands,636,,False,False,False,False,Complete
"-37.815784057273, 144.966483281233","{""coordinates"": [144.966483281233, -37.815784057273], ""type"": ""Point""}",591,-37.81578406,83,Swanston Street,83 Swanston Street  Melbourne,321007.56266,5812675.83241867,38012,144.96648328,Melbourne,1114,,False,False,False,False,Complete
"-37.804027714679, 144.96734777217","{""coordinates"": [144.96734777217, -37.804027714679], ""type"": ""Point""}",585,-37.80402771,10,Youngs Place,10 Youngs Place  Carlton,321055.2799382,5813982.04301935,12809,144.96734777,Carlton,1194,,False,False,False,False,Complete
"-37.796741212328, 144.919973735328","{""coordinates"": [144.919973735328, -37.796741212328], ""type"": ""Point""}",590,-37.79674121,59,Tankard Street,59 Tankard Street  Kensington,316866.24886336,5814698.80292815,16577,144.91997373,Kensington,2034,,False,False,False,False,Complete
"-37.796651391553, 144.919425274581","{""coordinates"": [144.919425274581, -37.796651391553], ""type"": ""Point""}",590,-37.79665139,66,Fairbairn Drive,66 Fairbairn Drive  Kensington,316817.73299454,5814707.69492207,31305,144.91942527,Kensington,2038,,False,False,False,False,Complete
"-37.805762572521, 144.967398403188","{""coordinates"": [144.967398403188, -37.805762572521], ""type"": ""Point""}",585,-37.80576257,47,Drummond Street,47 Drummond Street  Carlton,321063.92574965,5813789.62990845,43901,144.9673984,Carlton,583,,False,False,False,False,Complete
"-37.826927671156, 144.90277190833","{""coordinates"": [144.90277190833, -37.826927671156], ""type"": ""Point""}",594,-37.82692767,259,Lorimer Street,259 Lorimer Street  Port Melbourne,315426.76580108,5811315.24290377,47608,144.90277191,Port Melbourne,1370,,False,False,False,False,Complete
"-37.794678929672, 144.933027315159","{""coordinates"": [144.933027315159, -37.794678929672], ""type"": ""Point""}",590,-37.79467893,406,Macaulay Road,406 Macaulay Road  Kensington,318010.60172453,5814953.15107376,22740,144.93302732,Kensington,847,,False,False,False,False,Complete
"-37.804544569636, 144.954049309359","{""coordinates"": [144.954049309359, -37.804544569636], ""type"": ""Point""}",592,-37.80454457,30,Howard Street,30 Howard Street  North Melbourne,319885.68001915,5813899.13432258,56189,144.95404931,North Melbourne,726,,False,False,False,False,Complete
"-37.799222520551, 144.942847432435","{""coordinates"": [144.942847432435, -37.799222520551], ""type"": ""Point""}",592,-37.79922252,41,Macaulay Road,41 Macaulay Road  North Melbourne,318886.41975684,5814468.04643033,30583,144.94284743,North Melbourne,847,,False,False,False,False,Complete
"-37.814288460314, 144.960552682331","{""coordinates"": [144.960552682331, -37.814288460314], ""type"": ""Point""}",591,-37.81428846,178,Queen Street,178 Queen Street  Melbourne,320481.86612062,5812830.41098613,35320,144.96055268,Melbourne,1010,,False,False,False,False,Complete
"-37.804631807991, 144.941852965971","{""coordinates"": [144.941852965971, -37.804631807991], ""type"": ""Point""}",597,-37.80463181,23,Anderson Street,23 Anderson Street  West Melbourne,318812.07827879,5813865.86958935,54148,144.94185297,West Melbourne,385,,False,False,False,False,Complete
"-37.807981884388, 144.949210639621","{""coordinates"": [144.949210639621, -37.807981884388], ""type"": ""Point""}",597,-37.80798188,90,Stanley Street,90 Stanley Street  West Melbourne,319468.03675367,5813508.36856011,52011,144.94921064,West Melbourne,1089,,False,False,False,False,Complete
"-37.815362138528, 144.964340780626","{""coordinates"": [144.964340780626, -37.815362138528], ""type"": ""Point""}",591,-37.81536214,29,Block Place,29 Block Place  Melbourne,320817.9372388,5812718.54295461,4371,144.96434078,Melbourne,448,,False,False,False,False,Complete
"-37.790773349204, 144.922121733197","{""coordinates"": [144.922121733197, -37.790773349204], ""type"": ""Point""}",590,-37.79077335,7,Gregory Lane,7 Gregory Lane  Kensington,317040.66371917,5815365.24371731,20567,144.92212173,Kensington,1415,,False,False,False,False,Complete
"-37.803238356524, 144.962416675062","{""coordinates"": [144.962416675062, -37.803238356524], ""type"": ""Point""}",585,-37.80323836,33,Lincoln Square South,33 Lincoln Square South  Carlton,320619.21427278,5814060.17843001,11782,144.96241667,Carlton,795,,False,False,False,False,Complete
"-37.823876141125, 144.932139033102","{""coordinates"": [144.932139033102, -37.823876141125], ""type"": ""Point""}",594,-37.82387614,179,Turner Street,179 Turner Street  Port Melbourne,318004.09782623,5811711.50560012,1570,144.93213903,Port Melbourne,1380,,False,False,False,False,Complete
"-37.811862270558, 144.961882099096","{""coordinates"": [144.961882099096, -37.811862270558], ""type"": ""Point""}",591,-37.81186227,287,Elizabeth Street,287 Elizabeth Street  Melbourne,320593.02371363,5813102.19017605,36877,144.9618821,Melbourne,599,,False,False,False,False,Complete
"-37.835907220927, 144.979256583192","{""coordinates"": [144.979256583192, -37.835907220927], ""type"": ""Point""}",595,-37.83590722,57,Hope Street,57 Hope Street  South Yarra,322180.31773724,5810467.24638874,60527,144.97925658,South Yarra,720,,False,False,False,False,Complete
"-37.82754622323, 144.911917907665","{""coordinates"": [144.911917907665, -37.82754622323], ""type"": ""Point""}",594,-37.82754622,164,Todd Road,164 Todd Road  Port Melbourne,316233.31272444,5811264.64364687,2675,144.91191791,Port Melbourne,1385,,False,False,False,False,Complete
"-37.828450799531, 144.971000203328","{""coordinates"": [144.971000203328, -37.828450799531], ""type"": ""Point""}",596,-37.8284508,308,St Kilda Road,308 St Kilda Road  Southbank,321435.7246739,5811278.89969875,18332,144.9710002,Southbank,1056,,False,False,False,False,Complete
"-37.846062680311, 144.984847806326","{""coordinates"": [144.984847806326, -37.846062680311], ""type"": ""Point""}",591,-37.84606268,407,Punt Road,407 Punt Road  Melbourne,322696.70508867,5809350.96849019,62098,144.98484781,Melbourne,1004,,False,False,False,False,Complete
"-37.802669942482, 144.963418254385","{""coordinates"": [144.963418254385, -37.802669942482], ""type"": ""Point""}",585,-37.80266994,665,Swanston Street,665 Swanston Street  Carlton,320706.02390879,5814125.17559361,43630,144.96341825,Carlton,1114,,False,False,False,False,Complete
"-37.808101618176, 144.953493232769","{""coordinates"": [144.953493232769, -37.808101618176], ""type"": ""Point""}",597,-37.80810162,28,Walsh Street,28 Walsh Street  West Melbourne,319845.36683192,5813503.34995502,51775,144.95349323,West Melbourne,1156,,False,False,False,False,Complete
"-37.817024323601, 144.945434850454","{""coordinates"": [144.945434850454, -37.817024323601], ""type"": ""Point""}",599,-37.81702432,137,Harbour Esplanade,137 Harbour Esplanade  Docklands,319157.6853861,5812497.6577727,23752,144.94543485,Docklands,117766,,False,False,False,False,Complete
"-37.810188897706, 144.962966404908","{""coordinates"": [144.962966404908, -37.810188897706], ""type"": ""Point""}",591,-37.8101889,300,Lonsdale Street,"Shop 319A, Level 3 300 Lonsdale Street  Melbourne",320684.4317114,5813289.959879,37214,144.96296641,Melbourne,803,"Shop 319A, Level 3",False,False,False,False,Complete
"-37.82744763301, 144.961544530882","{""coordinates"": [144.961544530882, -37.82744763301], ""type"": ""Point""}",596,-37.82744763,62,Kings Way,62 Kings Way  Southbank,320601.05071136,5811372.09250981,49251,144.96154453,Southbank,1359,,False,False,False,False,Complete
"-37.810714164207, 144.985024488279","{""coordinates"": [144.985024488279, -37.810714164207], ""type"": ""Point""}",587,-37.81071416,93,Albert Street,93 Albert Street  East Melbourne,322627.61500133,5813273.78741695,7869,144.98502449,East Melbourne,375,,False,False,False,False,Complete
"-37.811583385054, 144.972762685643","{""coordinates"": [144.972762685643, -37.811583385054], ""type"": ""Point""}",591,-37.81158338,7,Bourke Street,7 Bourke Street  Melbourne,321550.22495499,5813153.97942664,29359,144.97276269,Melbourne,455,,False,False,False,False,Complete
"-37.800630491159, 144.948053538861","{""coordinates"": [144.948053538861, -37.800630491159], ""type"": ""Point""}",592,-37.80063049,100,Arden Street,100 Arden Street  North Melbourne,319348.25027814,5814321.88820495,57356,144.94805354,North Melbourne,395,,False,False,False,False,Complete
"-37.783298717624, 144.917126226774","{""coordinates"": [144.917126226774, -37.783298717624], ""type"": ""Point""}",588,-37.78329872,382,Epsom Road,382 Epsom Road  Flemington,316582.27211303,5816184.88520474,33587,144.91712623,Flemington,605,,False,False,False,False,Complete
"-37.803308259161, 144.963050100815","{""coordinates"": [144.963050100815, -37.803308259161], ""type"": ""Point""}",585,-37.80330826,9,Lincoln Square South,9 Lincoln Square South  Carlton,320675.15360593,5814053.63758838,11794,144.9630501,Carlton,795,,False,False,False,False,Complete
"-37.823936867045, 144.964257170994","{""coordinates"": [144.964257170994, -37.823936867045], ""type"": ""Point""}",596,-37.82393687,46,Kavanagh Street,46 Kavanagh Street  Southbank,320831.31568521,5811766.87750306,49855,144.96425717,Southbank,1348,,False,False,False,False,Complete
"-37.81171467315, 144.988817917558","{""coordinates"": [144.988817917558, -37.81171467315], ""type"": ""Point""}",587,-37.81171467,134,Simpson Street,134 Simpson Street  East Melbourne,322963.96400213,5813169.9616447,7674,144.98881792,East Melbourne,1073,,False,False,False,False,Complete
"-37.835870921256, 144.980999996644","{""coordinates"": [144.980999996644, -37.835870921256], ""type"": ""Point""}",595,-37.83587092,72,Mason Street,72 Mason Street  South Yarra,322333.66192645,5810474.59367386,60773,144.981,South Yarra,884,,False,False,False,False,Complete
"-37.791390451931, 144.968715068069","{""coordinates"": [144.968715068069, -37.791390451931], ""type"": ""Point""}",0,-37.79139045,644,Lygon Street,644 Lygon Street,321145.18036284,5815386.96455285,23326,144.96871507,,840,,False,False,True,False,Partial
"-37.818333630941, 144.956208214586","{""coordinates"": [144.956208214586, -37.818333630941], ""type"": ""Point""}",591,-37.81833363,544,Collins Street,544 Collins Street  Melbourne,320109.23425152,5812373.17450227,19656,144.95620821,Melbourne,526,,False,False,False,False,Complete
"-37.80755129997, 144.967015294642","{""coordinates"": [144.967015294642, -37.80755129997], ""type"": ""Point""}",591,-37.8075513,27,MacKenzie Street,27 MacKenzie Street  Melbourne,321034.51497478,5813590.4081915,41234,144.96701529,Melbourne,858,,False,False,False,False,Complete
"-37.812731171551, 144.985986273627","{""coordinates"": [144.985986273627, -37.812731171551], ""type"": ""Point""}",587,-37.81273117,122,Powlett Street,122 Powlett Street  East Melbourne,322717.11221608,5813051.79459678,8429,144.98598627,East Melbourne,994,,False,False,False,False,Complete
"-37.823994610164, 144.962162849514","{""coordinates"": [144.962162849514, -37.823994610164], ""type"": ""Point""}",596,-37.82399461,178,City Road,178 City Road  Southbank,320647.11179014,5811756.44959355,50323,144.96216285,Southbank,1345,,False,False,False,False,Complete
"-37.797673417469, 144.933071378012","{""coordinates"": [144.933071378012, -37.797673417469], ""type"": ""Point""}",590,-37.79767342,27,Elizabeth Street,27 Elizabeth Street  Kensington,318021.83133618,5814620.94952307,33743,144.93307138,Kensington,600,,False,False,False,False,Complete
"-37.795595462147, 144.949468905772","{""coordinates"": [144.949468905772, -37.795595462147], ""type"": ""Point""}",592,-37.79559546,165,Flemington Road,165 Flemington Road  North Melbourne,319460.61117859,5814883.3414558,39613,144.94946891,North Melbourne,632,,False,False,False,False,Complete
"-37.802693379119, 144.947573976061","{""coordinates"": [144.947573976061, -37.802693379119], ""type"": ""Point""}",592,-37.80269338,592,Queensberry Street,592 Queensberry Street  North Melbourne,319311.05359277,5814092.04995723,57943,144.94757398,North Melbourne,1008,,False,False,False,False,Complete
"-37.831381530733, 144.902203180524","{""coordinates"": [144.902203180524, -37.831381530733], ""type"": ""Point""}",594,-37.83138153,41,Sardine Street,41 Sardine Street  Port Melbourne,315387.810668,5810819.88509739,42008,144.90220318,Port Melbourne,117798,,False,False,False,False,Complete
"-37.79429309358, 144.921631773267","{""coordinates"": [144.921631773267, -37.79429309358], ""type"": ""Point""}",590,-37.79429309,91B,Bayswater Road,91B Bayswater Road  Kensington,317006.20338182,5814973.71056417,16190,144.92163177,Kensington,425,,False,False,False,False,Complete
"-37.801409251817, 144.943947609294","{""coordinates"": [144.943947609294, -37.801409251817], ""type"": ""Point""}",592,-37.80140925,218,Dryburgh Street,218 Dryburgh Street  North Melbourne,318988.6301299,5814227.52510697,54459,144.94394761,North Melbourne,585,,False,False,False,False,Complete
"-37.803012320541, 144.95050544738","{""coordinates"": [144.95050544738, -37.803012320541], ""type"": ""Point""}",592,-37.80301232,506,Queensberry Street,506 Queensberry Street  North Melbourne,319569.93483037,5814062.32382164,58090,144.95050545,North Melbourne,1008,,False,False,False,False,Complete
"-37.837705514178, 144.984721482964","{""coordinates"": [144.984721482964, -37.837705514178], ""type"": ""Point""}",595,-37.83770551,13,Walsh Street,13 Walsh Street  South Yarra,322665.57024005,5810278.09170342,62800,144.98472148,South Yarra,1155,,False,False,False,False,Complete
"-37.808483745114, 144.967128450684","{""coordinates"": [144.967128450684, -37.808483745114], ""type"": ""Point""}",591,-37.80848375,58,La Trobe Street,58 La Trobe Street  Melbourne,321046.72871524,5813487.1553013,16921,144.96712845,Melbourne,780,,False,False,False,False,Complete
"-37.794952608314, 144.920171004883","{""coordinates"": [144.920171004883, -37.794952608314], ""type"": ""Point""}",590,-37.79495261,161,The Crescent,161 The Crescent  Kensington,316879.20190754,5814897.66482058,32086,144.920171,Kensington,1439,,False,False,False,False,Complete
"-37.798190865325, 144.934717989538","{""coordinates"": [144.934717989538, -37.798190865325], ""type"": ""Point""}",590,-37.79819087,35,Barrett Street,35 Barrett Street  Kensington,318168.08840493,5814566.7358545,15551,144.93471799,Kensington,418,,False,False,False,False,Complete
"-37.80460968412, 144.952185181363","{""coordinates"": [144.952185181363, -37.80460968412], ""type"": ""Point""}",592,-37.80460968,63,Chetwynd Street,63 Chetwynd Street  North Melbourne,319721.71315245,5813888.31316449,55999,144.95218518,North Melbourne,506,,False,False,False,False,Complete
"-37.838864311126, 144.905752703416","{""coordinates"": [144.905752703416, -37.838864311126], ""type"": ""Point""}",594,-37.83886431,140,Webb Dock Drive,140 Webb Dock Drive  Port Melbourne,315718.83884933,5809996.5525375,47056,144.9057527,Port Melbourne,120131,,False,False,False,False,Complete
"-37.796614403176, 144.954848142923","{""coordinates"": [144.954848142923, -37.796614403176], ""type"": ""Point""}",593,-37.7966144,72,Story Street,72 Story Street  Parkville,319936.75216298,5814780.65340964,25139,144.95484814,Parkville,1101,,False,False,False,False,Complete
"-37.797773749959, 144.920384085347","{""coordinates"": [144.920384085347, -37.797773749959], ""type"": ""Point""}",590,-37.79777375,48,Rayner Lane,48 Rayner Lane  Kensington,316904.93157917,5814585.02991143,16372,144.92038409,Kensington,3231,,False,False,False,False,Complete
"-37.79567060738, 144.924039717644","{""coordinates"": [144.924039717644, -37.79567060738], ""type"": ""Point""}",590,-37.79567061,16,Holgate Lane,16 Holgate Lane  Kensington,317221.6342865,5814825.56555897,31807,144.92403972,Kensington,3171,,False,False,False,False,Complete
"-37.794454252992, 144.929449082862","{""coordinates"": [144.929449082862, -37.794454252992], ""type"": ""Point""}",590,-37.79445425,499,Macaulay Road,499 Macaulay Road  Kensington,317694.96464475,5814971.10758879,33455,144.92944908,Kensington,847,,False,False,False,False,Complete
"-37.826277902139, 144.957655645972","{""coordinates"": [144.957655645972, -37.826277902139], ""type"": ""Point""}",596,-37.8262779,87,Clarendon Street,87 Clarendon Street  Southbank,320255.92549374,5811494.41464399,49650,144.95765565,Southbank,1366,,False,False,False,False,Complete
"-37.797833076335, 144.97249660565","{""coordinates"": [144.97249660565, -37.797833076335], ""type"": ""Point""}",585,-37.79783308,61,Elgin Street,61 Elgin Street  Carlton,321493.69021001,5814679.28533882,9424,144.97249661,Carlton,598,,False,False,False,False,Complete
"-37.817466283216, 144.95924930877","{""coordinates"": [144.95924930877, -37.817466283216], ""type"": ""Point""}",591,-37.81746628,456,Collins Street,456 Collins Street  Melbourne,320374.83131241,5812475.2740938,34377,144.95924931,Melbourne,526,,False,False,False,False,Complete
"-37.790841888206, 144.921343637848","{""coordinates"": [144.921343637848, -37.790841888206], ""type"": ""Point""}",590,-37.79084189,51,Howlett Street,51 Howlett Street  Kensington,316972.31320576,5815356.11449413,20525,144.92134364,Kensington,1422,,False,False,False,False,Complete
"-37.792128258893, 144.95784440727","{""coordinates"": [144.95784440727, -37.792128258893], ""type"": ""Point""}",593,-37.79212826,,Gatehouse Street,"Walmsley House, Royal Park Gatehouse Street  Parkville",320189.70510206,5815284.2321809,45630,144.95784441,Parkville,649,"Walmsley House, Royal Park",True,False,False,False,Partial
"-37.835015230755, 144.912926955866","{""coordinates"": [144.912926955866, -37.835015230755], ""type"": ""Point""}",594,-37.83501523,38,Webb Dock Drive,38 Webb Dock Drive  Port Melbourne,316340.65162195,5810437.81350669,47251,144.91292696,Port Melbourne,120131,,False,False,False,False,Complete
"-37.796008755486, 144.942414721788","{""coordinates"": [144.942414721788, -37.796008755486], ""type"": ""Point""}",592,-37.79600876,73,Canning Street,73 Canning Street  North Melbourne,318840.46706334,5814823.82689649,52750,144.94241472,North Melbourne,478,,False,False,False,False,Complete
"-37.797085665326, 144.956460068691","{""coordinates"": [144.956460068691, -37.797085665326], ""type"": ""Point""}",593,-37.79708567,41,Story Street,41 Story Street  Parkville,320079.83116851,5814731.464376,27750,144.95646007,Parkville,1101,,False,False,False,False,Complete
"-37.818253826422, 144.966266232367","{""coordinates"": [144.966266232367, -37.818253826422], ""type"": ""Point""}",591,-37.81825383,,Flinders Street Station Concourse,Kiosk 68 Flinders Street Station Concourse  Melbourne,320994.422903,5812401.35566469,41438,144.96626623,Melbourne,1604,Kiosk 68,True,False,False,False,Partial
"-37.816208411719, 144.965309487538","{""coordinates"": [144.965309487538, -37.816208411719], ""type"": ""Point""}",591,-37.81620841,10,Centreway Arcade,10 Centreway Arcade  Melbourne,320905.25889478,5812626.49325485,19258,144.96530949,Melbourne,1602,,False,False,False,False,Complete
"-37.809588871726, 144.974804930429","{""coordinates"": [144.974804930429, -37.809588871726], ""type"": ""Point""}",587,-37.80958887,473,Albert Street,473 Albert Street  East Melbourne,321725.21667353,5813379.2018921,298,144.97480493,East Melbourne,375,,False,False,False,False,Complete
"-37.810887649226, 144.95300368438","{""coordinates"": [144.95300368438, -37.810887649226], ""type"": ""Point""}",597,-37.81088765,401,King Street,401 King Street  West Melbourne,319809.04107602,5813193.25043737,29599,144.95300368,West Melbourne,761,,False,False,False,False,Complete
"-37.80495629135, 144.943336037319","{""coordinates"": [144.943336037319, -37.80495629135], ""type"": ""Point""}",597,-37.80495629,127,Silk Place,127 Silk Place  West Melbourne,318943.44637189,5813832.73815953,48651,144.94333604,West Melbourne,1432,,False,False,False,False,Complete
"-37.783611304594, 144.959868480681","{""coordinates"": [144.959868480681, -37.783611304594], ""type"": ""Point""}",586,-37.7836113,398,Royal Parade,398 Royal Parade  Carlton North,320347.31356933,5816233.21522566,42653,144.95986848,Carlton North,1041,,False,False,False,False,Complete
"-37.811203001359, 144.962317594976","{""coordinates"": [144.962317594976, -37.811203001359], ""type"": ""Point""}",591,-37.811203,331,Little Lonsdale Street,331 Little Lonsdale Street  Melbourne,320629.76685343,5813176.18313828,29273,144.96231759,Melbourne,825,,False,False,False,False,Complete
"-37.797647197883, 144.958149109603","{""coordinates"": [144.958149109603, -37.797647197883], ""type"": ""Point""}",593,-37.7976472,38,Royal Parade,38 Royal Parade  Parkville,320229.91738408,5814672.40435768,47369,144.95814911,Parkville,1041,,False,False,False,False,Complete
"-37.780597740544, 144.9414036049","{""coordinates"": [144.9414036049, -37.780597740544], ""type"": ""Point""}",593,-37.78059774,18,Parkville Avenue,18 Parkville Avenue  Parkville,318713.76887527,5816531.96611589,21157,144.9414036,Parkville,119271,,False,False,False,False,Complete
"-37.820860490605, 144.942829871869","{""coordinates"": [144.942829871869, -37.820860490605], ""type"": ""Point""}",599,-37.82086049,868,Collins Street,868 Collins Street  Docklands,318937.74689856,5812066.9242593,46089,144.94282987,Docklands,526,,False,False,False,False,Complete
"-37.817614934922, 144.959744838073","{""coordinates"": [144.959744838073, -37.817614934922], ""type"": ""Point""}",591,-37.81761494,443,Collins Street,443 Collins Street  Melbourne,320418.81234891,5812459.73168892,26704,144.95974484,Melbourne,526,,False,False,False,False,Complete
"-37.812449380663, 144.938032679851","{""coordinates"": [144.938032679851, -37.812449380663], ""type"": ""Point""}",599,-37.81244938,6,The Arcade,6 The Arcade  Docklands,318494.87153341,5812990.96493337,40996,144.93803268,Docklands,119762,,False,False,False,False,Complete
"-37.823340059852, 144.944658408365","{""coordinates"": [144.944658408365, -37.823340059852], ""type"": ""Point""}",599,-37.82334006,,River Esplanade,"Berth 111, Marina YE River Esplanade  Docklands",319104.75844586,5811795.31859572,42258,144.94465841,Docklands,117906,"Berth 111, Marina YE",True,False,False,False,Partial
"-37.815516143835, 144.952334890403","{""coordinates"": [144.952334890403, -37.815516143835], ""type"": ""Point""}",599,-37.81551614,221,Spencer Street,221 Spencer Street  Docklands,319761.42126092,5812678.35314989,419,144.95233489,Docklands,1086,,False,False,False,False,Complete
"-37.790912735939, 144.927658101128","{""coordinates"": [144.927658101128, -37.790912735939], ""type"": ""Point""}",590,-37.79091274,34,McCracken Street,34 McCracken Street  Kensington,317528.54305896,5815360.60127999,28076,144.9276581,Kensington,119635,,False,False,False,False,Complete
"-37.829729302938, 144.985411818732","{""coordinates"": [144.985411818732, -37.829729302938], ""type"": ""Point""}",595,-37.8297293,15,St Leonards Court,15 St Leonards Court  South Yarra,322707.22602886,5811164.49169874,62786,144.98541182,South Yarra,1057,,False,False,False,False,Complete
"-37.795067035264, 144.942547437665","{""coordinates"": [144.942547437665, -37.795067035264], ""type"": ""Point""}",592,-37.79506704,20,Kipling Street,20 Kipling Street  North Melbourne,318849.85263914,5814928.58330226,53392,144.94254744,North Melbourne,762,,False,False,False,False,Complete
"-37.796258346114, 144.924958483325","{""coordinates"": [144.924958483325, -37.796258346114], ""type"": ""Point""}",590,-37.79625835,110,Altona Street,110 Altona Street  Kensington,317303.98430674,5814762.14309556,15859,144.92495848,Kensington,381,,False,False,False,False,Complete
"-37.803371694908, 144.951274718676","{""coordinates"": [144.951274718676, -37.803371694908], ""type"": ""Point""}",592,-37.80337169,489,Queensberry Street,489 Queensberry Street  North Melbourne,319638.54031653,5814023.93080441,58082,144.95127472,North Melbourne,1008,,False,False,False,False,Complete
"-37.810074020078, 144.968765436898","{""coordinates"": [144.968765436898, -37.810074020078], ""type"": ""Point""}",591,-37.81007402,6,Jones Lane,6 Jones Lane  Melbourne,321194.68417345,5813313.82355989,25414,144.96876544,Melbourne,748,,False,False,False,False,Complete
"-37.805890195074, 144.946066147183","{""coordinates"": [144.946066147183, -37.805890195074], ""type"": ""Point""}",597,-37.80589019,47,Miller Street,47 Miller Street  West Melbourne,319186.0931842,5813734.39402705,52342,144.94606615,West Melbourne,899,,False,False,False,False,Complete
"-37.79908500947, 144.93149889275","{""coordinates"": [144.93149889275, -37.79908500947], ""type"": ""Point""}",590,-37.79908501,70,McClure Road,70 McClure Road  Kensington,317886.83760111,5814461.2463835,45814,144.93149889,Kensington,119559,,False,False,False,False,Complete
"-37.836039552154, 144.978533347019","{""coordinates"": [144.978533347019, -37.836039552154], ""type"": ""Point""}",595,-37.83603955,48,Domain Street,48 Domain Street  South Yarra,322116.98634856,5810451.18434293,60643,144.97853335,South Yarra,574,,False,False,False,False,Complete
"-37.823984629513, 144.937843575975","{""coordinates"": [144.937843575975, -37.823984629513], ""type"": ""Point""}",594,-37.82398463,245,Boundary Street,245 Boundary Street  Port Melbourne,318506.48429481,5811710.56961102,1003,144.93784358,Port Melbourne,1379,,False,False,False,False,Complete
