id,asset_number,asset_description,construction_material_lupvalue,grate_length,grate_material_lupvalue,grate_width,model_descr_lupvalue,model_no_lupvalue,object_type_lupvalue,overflow_kerb_lupvalue,lat,lon,construction_material_group
6282,1149560,SWD Pit - Pipe to Pipe,Other,NA,NA,NA,SWD Pit - Pipe to Pipe,300419-000,Pipe to Pipe,None,-37.80822209479492,144.96047873678998,Other
6283,1140610,SWD Pit - Grated OFK,Brick,900,Mild Steel,430,"SWD Pit - Grated Overflow Kerb Pit - Exposed Aggregate Kerb, 915x381 Frame and Grate",300405-004,Grated OFK,Concrete,-37.8172573716458,144.95626375235537,Brick
6284,1552370,SWD Pit - Junction,Concrete,NA,NA,NA,SWD Pit - Junction Pit - Unclassified,300410-000,Junction,None,-37.81719355599359,144.95393320935597,Concrete/Concrete Composite
6285,1149247,SWD Pit - Submerged,Not Known,NA,NA,NA,SWD Pit - Submerged,300415-000,Submerged,None,-37.80647730069944,144.9620335326694,Unknown
6286,1146091,SWD Pit - Side Entry,Precast Concrete,NA,NA,NA,SWD Pit - Side Entry Pit - Unclassified,300401-000,Side Entry,None,-37.81088656869158,144.90668143817453,Concrete/Concrete Composite
6287,1794377,SWD Pit - Not Known,Not Known,NA,NA,NA,SWD Pit - Not Known,300418-000,Not Known,None,-37.818857262729345,144.94330153552804,Unknown
6288,1150624,SWD Pit - Junction,Precast Concrete,NA,NA,NA,SWD Pit - Junction Pit - Unclassified,300410-000,Junction,None,-37.836252968601535,144.97737786703894,Concrete/Concrete Composite
6289,1363950,SWD Pit - Junction,Not Known,NA,NA,NA,SWD Pit - Junction Pit - 600x600 Class C Gatic,300410-003,Junction,None,-37.79053002572741,144.93338696036008,Unknown
6290,1148411,SWD Pit - Submerged,Not Known,600,Not Known,600,SWD Pit - Submerged,300415-000,Submerged,None,-37.808098989142856,144.96731109949707,Unknown
6291,1149596,SWD Pit - Submerged,Not Known,NA,NA,NA,SWD Pit - Submerged,300415-000,Submerged,None,-37.80057941403506,144.96406814899382,Unknown
6292,1784993,SWD Pit - Junction,Concrete,NA,NA,NA,SWD Pit - Junction Pit - 750x750 Class D Gatic,300410-004,Junction,None,-37.80703837430263,144.96718991288964,Concrete/Concrete Composite
6293,1141739,SWD Pit - Grated Manhole,Brick,740,Mild Steel,730,SWD Pit - Grated Manhole,300413-001,Grated Manhole,None,-37.83027751267001,144.9654357026357,Brick
6294,1152133,SWD Pit - Junction,Cast Iron Concrete Infill,NA,NA,NA,SWD Pit - Junction Pit - Non Standard Cover,300410-007,Junction,None,-37.81314553578035,144.97399634454646,Concrete/Concrete Composite
6295,1152869,SWD Pit - Pipe to Pipe,Precast Concrete,NA,NA,NA,SWD Pit - Pipe to Pipe,300419-000,Pipe to Pipe,None,-37.82067991673506,144.95754509575838,Concrete/Concrete Composite
6296,1152491,SWD Pit - Junction,In Situ Concrete,NA,NA,NA,SWD Pit - Junction Pit - Non Standard Cover,300410-007,Junction,None,-37.82730452457588,144.95518228987746,Concrete/Concrete Composite
6297,1150981,SWD Pit - Grated Kerbside,In Situ Concrete,935,Mild Steel,600,SWD Pit - Grated Kerbside Pit - Unclassified,300404-000,Grated Kerbside,None,-37.807273297426,144.94275385054928,Concrete/Concrete Composite
6298,1145365,SWD Pit - Side Entry,Precast Concrete,NA,NA,NA,SWD Pit - Side Entry Pit - Unclassified,300401-000,Side Entry,Concrete,-37.79407882037243,144.91485257881237,Concrete/Concrete Composite
6299,1507138,SWD Pit - Grated OFK,Not Known,500,Cast Iron,300,"SWD Pit - Grated Overflow Kerb Pit - Exposed Aggregate Kerb, 937x549 Frame and Grate",300405-005,Grated OFK,Concrete,-37.79850018231381,144.9269927657124,Unknown
6300,1314048,SWD Pit - Head Wall Inlet,Bluestone,NA,NA,NA,SWD Pit - Head Wall Inlet,300416-000,Head Wall Inlet,None,-37.8019529768813,144.9365285457012,Bluestone
6301,1141463,SWD Pit - Side Entry,Precast Concrete,NA,NA,NA,SWD Pit - Side Entry Pit - Unclassified,300401-000,Side Entry,Gatic Side Entry,-37.8231884488944,144.96655870366243,Concrete/Concrete Composite
