area_code,area_level,as_at,persons,estimate_type,sa2_code,sa2_name,sa3_name,sa4_name,gccsa_name
21330,SA2,2006-06-30,14072,Final,1330,Deer Park - Derrimut,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21330,SA2,2007-06-30,15447,Final,1330,Deer Park - Derrimut,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21330,SA2,2008-06-30,17051,Final,1330,Deer Park - Derrimut,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21330,SA2,2009-06-30,19433,Final,1330,Deer Park - Derrimut,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21330,SA2,2010-06-30,21390,Final,1330,Deer Park - Derrimut,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21330,SA2,2011-06-30,23136,Final,1330,Deer Park - Derrimut,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21330,SA2,2012-06-30,24275,Revised,1330,Deer Park - Derrimut,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21330,SA2,2013-06-30,25341,Revised,1330,Deer Park - Derrimut,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21330,SA2,2014-06-30,26171,Revised,1330,Deer Park - Derrimut,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21330,SA2,2015-06-30,26742,Preliminary,1330,Deer Park - Derrimut,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21331,SA2,2005-06-30,8954,Final,1331,Delahey,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21331,SA2,2006-06-30,9049,Final,1331,Delahey,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21331,SA2,2007-06-30,9042,Final,1331,Delahey,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21331,SA2,2008-06-30,9038,Final,1331,Delahey,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21331,SA2,2009-06-30,9003,Final,1331,Delahey,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21331,SA2,2010-06-30,8896,Final,1331,Delahey,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21331,SA2,2011-06-30,8769,Final,1331,Delahey,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21331,SA2,2012-06-30,8755,Revised,1331,Delahey,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21331,SA2,2013-06-30,8730,Revised,1331,Delahey,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21331,SA2,2014-06-30,8816,Revised,1331,Delahey,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21331,SA2,2015-06-30,8792,Preliminary,1331,Delahey,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21332,SA2,2005-06-30,14697,Final,1332,Keilor Downs,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21332,SA2,2006-06-30,14543,Final,1332,Keilor Downs,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21332,SA2,2007-06-30,14406,Final,1332,Keilor Downs,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21332,SA2,2008-06-30,14335,Final,1332,Keilor Downs,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21332,SA2,2009-06-30,14281,Final,1332,Keilor Downs,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21332,SA2,2010-06-30,14232,Final,1332,Keilor Downs,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21332,SA2,2011-06-30,14192,Final,1332,Keilor Downs,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21332,SA2,2012-06-30,14059,Revised,1332,Keilor Downs,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21332,SA2,2013-06-30,13892,Revised,1332,Keilor Downs,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21332,SA2,2014-06-30,13889,Revised,1332,Keilor Downs,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21332,SA2,2015-06-30,13829,Preliminary,1332,Keilor Downs,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21333,SA2,2005-06-30,14796,Final,1333,Kings Park (Vic.),Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21333,SA2,2006-06-30,14656,Final,1333,Kings Park (Vic.),Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21333,SA2,2007-06-30,14529,Final,1333,Kings Park (Vic.),Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21333,SA2,2008-06-30,14471,Final,1333,Kings Park (Vic.),Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21333,SA2,2009-06-30,14404,Final,1333,Kings Park (Vic.),Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21333,SA2,2010-06-30,14359,Final,1333,Kings Park (Vic.),Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21333,SA2,2011-06-30,14305,Final,1333,Kings Park (Vic.),Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21333,SA2,2012-06-30,14243,Revised,1333,Kings Park (Vic.),Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21333,SA2,2013-06-30,14193,Revised,1333,Kings Park (Vic.),Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21333,SA2,2014-06-30,14277,Revised,1333,Kings Park (Vic.),Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21333,SA2,2015-06-30,14338,Preliminary,1333,Kings Park (Vic.),Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21334,SA2,2005-06-30,18824,Final,1334,St Albans - North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21334,SA2,2006-06-30,18746,Final,1334,St Albans - North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21334,SA2,2007-06-30,18884,Final,1334,St Albans - North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21334,SA2,2008-06-30,19102,Final,1334,St Albans - North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21334,SA2,2009-06-30,19343,Final,1334,St Albans - North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21334,SA2,2010-06-30,19562,Final,1334,St Albans - North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21334,SA2,2011-06-30,19800,Final,1334,St Albans - North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21334,SA2,2012-06-30,19842,Revised,1334,St Albans - North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21334,SA2,2013-06-30,19938,Revised,1334,St Albans - North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21334,SA2,2014-06-30,20087,Revised,1334,St Albans - North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21334,SA2,2015-06-30,20215,Preliminary,1334,St Albans - North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21335,SA2,2005-06-30,16148,Final,1335,St Albans - South,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21335,SA2,2006-06-30,15963,Final,1335,St Albans - South,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21335,SA2,2007-06-30,15975,Final,1335,St Albans - South,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21335,SA2,2008-06-30,16187,Final,1335,St Albans - South,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21335,SA2,2009-06-30,16535,Final,1335,St Albans - South,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21335,SA2,2010-06-30,16882,Final,1335,St Albans - South,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21335,SA2,2011-06-30,17092,Final,1335,St Albans - South,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21335,SA2,2012-06-30,17061,Revised,1335,St Albans - South,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21335,SA2,2013-06-30,17079,Revised,1335,St Albans - South,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21335,SA2,2014-06-30,17199,Revised,1335,St Albans - South,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21335,SA2,2015-06-30,17275,Preliminary,1335,St Albans - South,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21336,SA2,2005-06-30,8244,Final,1336,Sunshine,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21336,SA2,2006-06-30,8345,Final,1336,Sunshine,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21336,SA2,2007-06-30,8473,Final,1336,Sunshine,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21336,SA2,2008-06-30,8710,Final,1336,Sunshine,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21336,SA2,2009-06-30,8936,Final,1336,Sunshine,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21336,SA2,2010-06-30,9129,Final,1336,Sunshine,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21336,SA2,2011-06-30,9238,Final,1336,Sunshine,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21336,SA2,2012-06-30,9361,Revised,1336,Sunshine,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21336,SA2,2013-06-30,9592,Revised,1336,Sunshine,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21336,SA2,2014-06-30,9810,Revised,1336,Sunshine,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21336,SA2,2015-06-30,9951,Preliminary,1336,Sunshine,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21337,SA2,2005-06-30,10473,Final,1337,Sunshine North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21337,SA2,2006-06-30,10505,Final,1337,Sunshine North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21337,SA2,2007-06-30,10525,Final,1337,Sunshine North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21337,SA2,2008-06-30,10592,Final,1337,Sunshine North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21337,SA2,2009-06-30,10770,Final,1337,Sunshine North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21337,SA2,2010-06-30,10982,Final,1337,Sunshine North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21337,SA2,2011-06-30,11108,Final,1337,Sunshine North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21337,SA2,2012-06-30,11275,Revised,1337,Sunshine North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21337,SA2,2013-06-30,11429,Revised,1337,Sunshine North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21337,SA2,2014-06-30,11610,Revised,1337,Sunshine North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21337,SA2,2015-06-30,11749,Preliminary,1337,Sunshine North,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21338,SA2,2005-06-30,16443,Final,1338,Sunshine West,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21338,SA2,2006-06-30,16450,Final,1338,Sunshine West,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21338,SA2,2007-06-30,16444,Final,1338,Sunshine West,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21338,SA2,2008-06-30,16629,Final,1338,Sunshine West,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21338,SA2,2009-06-30,17042,Final,1338,Sunshine West,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21338,SA2,2010-06-30,17303,Final,1338,Sunshine West,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21338,SA2,2011-06-30,17512,Final,1338,Sunshine West,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21338,SA2,2012-06-30,17845,Revised,1338,Sunshine West,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21338,SA2,2013-06-30,18117,Revised,1338,Sunshine West,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21338,SA2,2014-06-30,18489,Revised,1338,Sunshine West,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21338,SA2,2015-06-30,18836,Preliminary,1338,Sunshine West,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21339,SA2,2005-06-30,11061,Final,1339,Sydenham,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21339,SA2,2006-06-30,11187,Final,1339,Sydenham,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21339,SA2,2007-06-30,11421,Final,1339,Sydenham,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21339,SA2,2008-06-30,11573,Final,1339,Sydenham,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21339,SA2,2009-06-30,11750,Final,1339,Sydenham,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21339,SA2,2010-06-30,11924,Final,1339,Sydenham,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21339,SA2,2011-06-30,12058,Final,1339,Sydenham,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21339,SA2,2012-06-30,12162,Revised,1339,Sydenham,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21339,SA2,2013-06-30,12259,Revised,1339,Sydenham,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21339,SA2,2014-06-30,12349,Revised,1339,Sydenham,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21339,SA2,2015-06-30,12421,Preliminary,1339,Sydenham,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21340,SA2,2005-06-30,18687,Final,1340,Taylors Lakes,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21340,SA2,2006-06-30,18900,Final,1340,Taylors Lakes,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21340,SA2,2007-06-30,19101,Final,1340,Taylors Lakes,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21340,SA2,2008-06-30,19194,Final,1340,Taylors Lakes,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21340,SA2,2009-06-30,19258,Final,1340,Taylors Lakes,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21340,SA2,2010-06-30,19125,Final,1340,Taylors Lakes,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21340,SA2,2011-06-30,18954,Final,1340,Taylors Lakes,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21340,SA2,2012-06-30,18792,Revised,1340,Taylors Lakes,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21340,SA2,2013-06-30,18706,Revised,1340,Taylors Lakes,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21340,SA2,2014-06-30,18618,Revised,1340,Taylors Lakes,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21340,SA2,2015-06-30,18574,Preliminary,1340,Taylors Lakes,Brimbank,MELBOURNE - WEST,GREATER MELBOURNE
21341,SA2,2005-06-30,11864,Final,1341,Altona,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21341,SA2,2006-06-30,11857,Final,1341,Altona,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21341,SA2,2007-06-30,11915,Final,1341,Altona,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21341,SA2,2008-06-30,12041,Final,1341,Altona,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21341,SA2,2009-06-30,12152,Final,1341,Altona,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21341,SA2,2010-06-30,12213,Final,1341,Altona,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21341,SA2,2011-06-30,12260,Final,1341,Altona,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21341,SA2,2012-06-30,12430,Revised,1341,Altona,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21341,SA2,2013-06-30,12677,Revised,1341,Altona,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21341,SA2,2014-06-30,12966,Revised,1341,Altona,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21341,SA2,2015-06-30,13246,Preliminary,1341,Altona,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21342,SA2,2005-06-30,19379,Final,1342,Altona Meadows,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21342,SA2,2006-06-30,19411,Final,1342,Altona Meadows,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21342,SA2,2007-06-30,19707,Final,1342,Altona Meadows,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21342,SA2,2008-06-30,19746,Final,1342,Altona Meadows,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21342,SA2,2009-06-30,19895,Final,1342,Altona Meadows,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21342,SA2,2010-06-30,19780,Final,1342,Altona Meadows,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21342,SA2,2011-06-30,19565,Final,1342,Altona Meadows,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21342,SA2,2012-06-30,19443,Revised,1342,Altona Meadows,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21342,SA2,2013-06-30,19371,Revised,1342,Altona Meadows,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21342,SA2,2014-06-30,19444,Revised,1342,Altona Meadows,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21342,SA2,2015-06-30,19468,Preliminary,1342,Altona Meadows,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21343,SA2,2005-06-30,12869,Final,1343,Altona North,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21343,SA2,2006-06-30,12844,Final,1343,Altona North,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21343,SA2,2007-06-30,12877,Final,1343,Altona North,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21343,SA2,2008-06-30,12974,Final,1343,Altona North,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21343,SA2,2009-06-30,13150,Final,1343,Altona North,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21343,SA2,2010-06-30,13366,Final,1343,Altona North,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21343,SA2,2011-06-30,13558,Final,1343,Altona North,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21343,SA2,2012-06-30,13793,Revised,1343,Altona North,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21343,SA2,2013-06-30,14013,Revised,1343,Altona North,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21343,SA2,2014-06-30,14297,Revised,1343,Altona North,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21343,SA2,2015-06-30,14540,Preliminary,1343,Altona North,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21344,SA2,2005-06-30,15186,Final,1344,Newport,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21344,SA2,2006-06-30,15474,Final,1344,Newport,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21344,SA2,2007-06-30,15864,Final,1344,Newport,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21344,SA2,2008-06-30,16182,Final,1344,Newport,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21344,SA2,2009-06-30,16493,Final,1344,Newport,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21344,SA2,2010-06-30,16670,Final,1344,Newport,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21344,SA2,2011-06-30,16798,Final,1344,Newport,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21344,SA2,2012-06-30,17128,Revised,1344,Newport,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21344,SA2,2013-06-30,17435,Revised,1344,Newport,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21344,SA2,2014-06-30,17821,Revised,1344,Newport,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21344,SA2,2015-06-30,18235,Preliminary,1344,Newport,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21345,SA2,2005-06-30,5124,Final,1345,Seabrook,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21345,SA2,2006-06-30,5156,Final,1345,Seabrook,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21345,SA2,2007-06-30,5175,Final,1345,Seabrook,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21345,SA2,2008-06-30,5192,Final,1345,Seabrook,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21345,SA2,2009-06-30,5201,Final,1345,Seabrook,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21345,SA2,2010-06-30,5218,Final,1345,Seabrook,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21345,SA2,2011-06-30,5219,Final,1345,Seabrook,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21345,SA2,2012-06-30,5206,Revised,1345,Seabrook,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21345,SA2,2013-06-30,5171,Revised,1345,Seabrook,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21345,SA2,2014-06-30,5207,Revised,1345,Seabrook,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21345,SA2,2015-06-30,5243,Preliminary,1345,Seabrook,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21346,SA2,2005-06-30,14550,Final,1346,Williamstown,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21346,SA2,2006-06-30,14751,Final,1346,Williamstown,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21346,SA2,2007-06-30,14950,Final,1346,Williamstown,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21346,SA2,2008-06-30,15119,Final,1346,Williamstown,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21346,SA2,2009-06-30,15400,Final,1346,Williamstown,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21346,SA2,2010-06-30,15393,Final,1346,Williamstown,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21346,SA2,2011-06-30,15354,Final,1346,Williamstown,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21346,SA2,2012-06-30,15419,Revised,1346,Williamstown,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21346,SA2,2013-06-30,15389,Revised,1346,Williamstown,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21346,SA2,2014-06-30,15528,Revised,1346,Williamstown,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21346,SA2,2015-06-30,15628,Preliminary,1346,Williamstown,Hobsons Bay,MELBOURNE - WEST,GREATER MELBOURNE
21347,SA2,2005-06-30,13184,Final,1347,Braybrook,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21347,SA2,2006-06-30,13482,Final,1347,Braybrook,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21347,SA2,2007-06-30,14178,Final,1347,Braybrook,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21347,SA2,2008-06-30,14881,Final,1347,Braybrook,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21347,SA2,2009-06-30,15633,Final,1347,Braybrook,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21347,SA2,2010-06-30,16343,Final,1347,Braybrook,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21347,SA2,2011-06-30,16719,Final,1347,Braybrook,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21347,SA2,2012-06-30,17055,Revised,1347,Braybrook,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21347,SA2,2013-06-30,17456,Revised,1347,Braybrook,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21347,SA2,2014-06-30,18029,Revised,1347,Braybrook,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21347,SA2,2015-06-30,18380,Preliminary,1347,Braybrook,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21348,SA2,2005-06-30,11731,Final,1348,Footscray,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21348,SA2,2006-06-30,11828,Final,1348,Footscray,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21348,SA2,2007-06-30,12085,Final,1348,Footscray,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21348,SA2,2008-06-30,12462,Final,1348,Footscray,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21348,SA2,2009-06-30,12815,Final,1348,Footscray,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21348,SA2,2010-06-30,13214,Final,1348,Footscray,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21348,SA2,2011-06-30,14025,Final,1348,Footscray,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21348,SA2,2012-06-30,14331,Revised,1348,Footscray,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21348,SA2,2013-06-30,15243,Revised,1348,Footscray,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21348,SA2,2014-06-30,16032,Revised,1348,Footscray,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21348,SA2,2015-06-30,16387,Preliminary,1348,Footscray,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21349,SA2,2005-06-30,8026,Final,1349,Maribyrnong,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21349,SA2,2006-06-30,8550,Final,1349,Maribyrnong,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21349,SA2,2007-06-30,9204,Final,1349,Maribyrnong,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21349,SA2,2008-06-30,9736,Final,1349,Maribyrnong,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21349,SA2,2009-06-30,10125,Final,1349,Maribyrnong,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21349,SA2,2010-06-30,10510,Final,1349,Maribyrnong,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21349,SA2,2011-06-30,10671,Final,1349,Maribyrnong,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21349,SA2,2012-06-30,11168,Revised,1349,Maribyrnong,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21349,SA2,2013-06-30,11651,Revised,1349,Maribyrnong,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21349,SA2,2014-06-30,12065,Revised,1349,Maribyrnong,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21349,SA2,2015-06-30,12550,Preliminary,1349,Maribyrnong,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21350,SA2,2005-06-30,8202,Final,1350,Seddon - Kingsville,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21350,SA2,2006-06-30,8301,Final,1350,Seddon - Kingsville,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21350,SA2,2007-06-30,8356,Final,1350,Seddon - Kingsville,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21350,SA2,2008-06-30,8465,Final,1350,Seddon - Kingsville,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21350,SA2,2009-06-30,8569,Final,1350,Seddon - Kingsville,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21350,SA2,2010-06-30,8618,Final,1350,Seddon - Kingsville,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
21350,SA2,2011-06-30,8701,Final,1350,Seddon - Kingsville,Maribyrnong,MELBOURNE - WEST,GREATER MELBOURNE
